name,site,subtypes,category,phone,full_address,postal_code,latitude,longitude,rating,reviews,reviews_tags,photos_count,photo,working_hours,business_status,about,description,menu_link,location_link,place_id
"Veterinarian Belgrade, Ovča",,Hospital,Болница,,Ovča,None,44.8926064,20.533990499999998,,,,,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,{},,,"https://www.google.com/maps/place/Veterinarian+Belgrade%2C+Ov%C4%8Da/@44.8926064,20.533990499999998,14z/data=!4m8!1m2!2m1!1sVeterinarian+Belgrade%2C+Ov%C4%8Da!3m4!1s0x475a7d041fc3b11b:0xf024e5a2a859cefc!8m2!3d44.8926064!4d20.533990499999998",ChIJG7HDHwR9WkcR_M5ZqKLlJPA
Veterinarska ambulanta GlamVet,,Animal hospital,Ветеринарска клиника,+381 64 2580400,"Miška Kranjca 10, Beograd",None,44.7428515,20.4443694,4.8,21.0,,5.0,https://lh3.googleusercontent.com/p/AF1QipO02MOpgAa_3x4LOGGz5R2oH8zvBBDdtUmu9LuI=w800-h500-k-no,"{""Monday"": ""10AM-1PM,6-9PM"", ""Tuesday"": ""10AM-1PM,6-9PM"", ""Wednesday"": ""10AM-1PM,6-9PM"", ""Thursday"": ""10AM-1PM,6-9PM"", ""Friday"": ""10AM-1PM,6-9PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""Amenities"": {""Toilet"": true}}",,,"https://www.google.com/maps/place/Veterinarska+ambulanta+GlamVet/@44.7428515,20.4443694,14z/data=!4m8!1m2!2m1!1sVeterinarska+ambulanta+GlamVet!3m4!1s0x475a7151ca5b14e7:0x888282598b764b50!8m2!3d44.7428515!4d20.4443694",ChIJ5xRbylFxWkcRUEt2i1mCgog
Veterinarska ambulanta Ćirković,,"Veterinarian, Emergency veterinarian service, Pet store, Pet supply store, Veterinary pharmacy",Ветеринар,+381 64 1194285,"Gornjogradska 7m, Beograd",None,44.843405399999995,20.3939904,4.5,126.0,,91.0,https://lh3.googleusercontent.com/p/AF1QipNblMy6XuBVdhSeirkIcg6dzwebFqlmronAK-yl=w800-h500-k-no,"{""Monday"": ""9AM-7PM"", ""Tuesday"": ""9AM-7PM"", ""Wednesday"": ""9AM-7PM"", ""Thursday"": ""9AM-7PM"", ""Friday"": ""9AM-7PM"", ""Saturday"": ""10AM-1PM"", ""Sunday"": ""10-11AM""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible car park"": false}, ""Planning"": {""Appointments recommended"": true}}",,,"https://www.google.com/maps/place/Veterinarska+ambulanta+%C4%86irkovi%C4%87/@44.843405399999995,20.3939904,14z/data=!4m8!1m2!2m1!1sVeterinarska+ambulanta+%C4%86irkovi%C4%87!3m4!1s0x475a65b8feea648b:0x7e965af4861288c8!8m2!3d44.843405399999995!4d20.3939904",ChIJi2Tq_rhlWkcRyIgShvRaln4
Veterinarian,,Hospital,Hospital,,"Dragiše Brašovana 9, Beograd",None,44.818932,20.389500599999998,,,,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t2mHUlc8CI77K44i-x0gsw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=11.474279&pitch=0&thumbfov=100,,OPERATIONAL,{},,,"https://www.google.com/maps/place/Veterinarian/@44.818932,20.389500599999998,14z/data=!4m8!1m2!2m1!1sVeterinarian!3m4!1s0x475a659764f94117:0x297bc0ee78923052!8m2!3d44.818932!4d20.389500599999998",ChIJF0H5ZJdlWkcRUjCSeO7Aeyk
Vet Express,,"Veterinarian, Service establishment",Veterinarian,+381 69 2509031,,,44.8153593,20.4224682,5.0,2.0,,1.0,https://lh3.googleusercontent.com/p/AF1QipMM3Oj24An4uYwoMSGzAy1IArRzNrZwwMegVT5K=w800-h500-k-no,"{""Monday"": ""10AM-8PM"", ""Tuesday"": ""10AM-8PM"", ""Wednesday"": ""10AM-8PM"", ""Thursday"": ""10AM-8PM"", ""Friday"": ""10AM-8PM"", ""Saturday"": ""10AM-2PM"", ""Sunday"": ""Closed""}",OPERATIONAL,{},,,"https://www.google.com/maps/place/Vet+Express/@44.8153593,20.4224682,14z/data=!4m8!1m2!2m1!1sVet+Express!3m4!1s0x25b8252639f55ff7:0x4f442f9015e95835!8m2!3d44.8153593!4d20.4224682",ChIJ91_1OSYluCURNVjpFZAvRE8
University Clinical Centre of Serbia,http://www.kcs.ac.rs/,"Medical Center, Hospital, Public health department, Public medical center",Клинички центар,+381 11 3609999,"Pasterova 2, Beograd 11000",11000,44.800348,20.4596736,3.8,457.0,,442.0,https://lh3.googleusercontent.com/p/AF1QipM-cTqI4uuVLunjg6xSusNxys0lrDAdajQ0AcOZ=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilet"": true}, ""Planning"": {""Appointments recommended"": true}}",,,"https://www.google.com/maps/place/University+Clinical+Centre+of+Serbia/@44.800348,20.4596736,14z/data=!4m8!1m2!2m1!1sUniversity+Clinical+Centre+of+Serbia!3m4!1s0x475a7ee6fd0b2bd7:0x9d53dbbde4696343!8m2!3d44.800348!4d20.4596736",ChIJ1ysL_eZ-WkcRQ2Np5L3bU50
doggyland dr,https://www.011info.com/en/veterinary-clinics-veterinarians/doggyland-dr,Hospital,Bolnica,+381 11 2519313,"Repiška 15, Beograd",None,44.761965499999995,20.416849199999998,4.5,44.0,,5.0,https://lh3.googleusercontent.com/p/AF1QipMcD6fFtoN1qJSM_EN9cdHoox3YFz_lL2A1grN1=w800-h500-k-no,,OPERATIONAL,{},,,"https://www.google.com/maps/place/doggyland+dr/@44.761965499999995,20.416849199999998,14z/data=!4m8!1m2!2m1!1sdoggyland+dr!3m4!1s0x475a71d88ae981e3:0x9e8e9b58488cbbae!8m2!3d44.761965499999995!4d20.416849199999998",ChIJ44HpithxWkcRrruMSFibjp4
WELLVET,https://www.vetexmedica.rs/,"Veterinarian, Emergency veterinarian service",Veterinarian,+381 64 0638851,"Vojvode Mišića br. 239, Obrenovac 11500",11500,44.656312,20.204609599999998,5.0,115.0,,6.0,https://lh3.googleusercontent.com/p/AF1QipOPwbcK9TXIBE4YWRWDZL97O1EluYxoDWtZhG92=w800-h500-k-no,"{""Monday"": ""7AM-11PM"", ""Tuesday"": ""7AM-11PM"", ""Wednesday"": ""7AM-11PM"", ""Thursday"": ""7AM-11PM"", ""Friday"": ""7AM-11PM"", ""Saturday"": ""7AM-11PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair-accessible seating"": false, ""Wheelchair-accessible toilet"": false}, ""Other"": {""Identifies as women-owned"": true}}",,,"https://www.google.com/maps/place/WELLVET/@44.656312,20.204609599999998,14z/data=!4m8!1m2!2m1!1sWELLVET!3m4!1s0x475a153e6e661d33:0x352699e3afaf22ed!8m2!3d44.656312!4d20.204609599999998",ChIJMx1mbj4VWkcR7SKvr-OZJjU
"Emergency Room, Clinical Center of Serbia",http://www.kcs.ac.rs/,"Emergency room, Hospital",Ургентни центар,+381 11 3618444,"Pasterova 2, Beograd 11000",11000,44.7988648,20.4562503,3.3,419.0,,135.0,https://lh3.googleusercontent.com/p/AF1QipPaKPdfl6uJsTqP4a061xZe_wKl8KXXDwvDEjbt=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}}",,,"https://www.google.com/maps/place/Emergency+Room%2C+Clinical+Center+of+Serbia/@44.7988648,20.4562503,14z/data=!4m8!1m2!2m1!1sEmergency+Room%2C+Clinical+Center+of+Serbia!3m4!1s0x475a700f547402cd:0xb62dcffbd8b799a1!8m2!3d44.7988648!4d20.4562503",ChIJzQJ0VA9wWkcRoZm32PvPLbY
TRIARVET veterinarska ambulanta Batajnica Ugrinovci VETERINAR,http://www.triarvet.rs/,Veterinarian,Veterinarian,+381 63 430920,"Zemunska 5, deo br. 12, Ugrinovci 11277",11277,44.8923797,20.2303791,4.8,127.0,,17.0,https://lh3.googleusercontent.com/p/AF1QipN56w7rHiYR06IfQfuOKQux0_zTmAzMZTcCUHjk=w800-h500-k-no,"{""Monday"": ""9AM-8PM"", ""Tuesday"": ""9AM-8PM"", ""Wednesday"": ""9AM-8PM"", ""Thursday"": ""9AM-8PM"", ""Friday"": ""9AM-8PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true}, ""Amenities"": {""Toilet"": true}}",,,"https://www.google.com/maps/place/TRIARVET+veterinarska+ambulanta+Batajnica+Ugrinovci+VETERINAR/@44.8923797,20.2303791,14z/data=!4m8!1m2!2m1!1sTRIARVET+veterinarska+ambulanta+Batajnica+Ugrinovci+VETERINAR!3m4!1s0x475a5ddb559e1f0d:0x40561821dc133381!8m2!3d44.8923797!4d20.2303791",ChIJDR-eVdtdWkcRgTMT3CEYVkA
"Veterinarska ambulanta ,,Kaluđerica,,",,Veterinarian,Ветеринар,+381 60 5004015,"20.oktobar 22a Kaluđerica, Beograd 11130",11130,44.7611494,20.5490055,4.5,22.0,,17.0,https://lh3.googleusercontent.com/p/AF1QipNlxitoRJ_QzCA8EZeAOQMSe8fCZ9yHuP97EYKo=w800-h500-k-no,"{""Monday"": ""10AM-8PM"", ""Tuesday"": ""10AM-8PM"", ""Wednesday"": ""10AM-8PM"", ""Thursday"": ""10AM-8PM"", ""Friday"": ""10AM-8PM"", ""Saturday"": ""11AM-6PM"", ""Sunday"": ""11AM-6PM""}",OPERATIONAL,"{""Service options"": {""On-site services"": true}, ""Accessibility"": {""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Gender-neutral toilets"": true, ""Toilet"": true}, ""Planning"": {""Appointments recommended"": true}, ""Parking"": {""Free parking lot"": true}}",,,"https://www.google.com/maps/place/Veterinarska+ambulanta+%2C%2CKalu%C4%91erica%2C%2C/@44.7611494,20.5490055,14z/data=!4m8!1m2!2m1!1sVeterinarska+ambulanta+%2C%2CKalu%C4%91erica%2C%2C!3m4!1s0x475a71ea371df147:0x7f7fb1cd8e10f00d!8m2!3d44.7611494!4d20.5490055",ChIJR_EdN-pxWkcRDfAQjs2xf38
Quarantine for dogs and cats,http://www.veterinabeograd.rs/karantin-borca,Animal shelter,Азил за животиње,+381 11 3322291,"Put za Ovču 232, Beograd",None,44.8830485,20.5036335,3.8,13.0,,,,"{""Monday"": ""10AM-12PM"", ""Tuesday"": ""10AM-12PM"", ""Wednesday"": ""10AM-12PM"", ""Thursday"": ""10AM-12PM"", ""Friday"": ""10AM-12PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,{},,,"https://www.google.com/maps/place/Quarantine+for+dogs+and+cats/@44.8830485,20.5036335,14z/data=!4m8!1m2!2m1!1sQuarantine+for+dogs+and+cats!3m4!1s0x475a6379343bab43:0x7673bbfd9213952d!8m2!3d44.8830485!4d20.5036335",ChIJQ6s7NHljWkcRLZUTkv27c3Y
PET VET CARE VIDIKOVAC,https://petvetcare.rs/,Veterinarian,Ветеринар,+381 63 529407,"Vidikovački venac 2a, Beograd",None,44.7373809,20.4215162,4.8,50.0,,10.0,https://lh3.googleusercontent.com/p/AF1QipNQlPxfOcjuZ7KzY-OKMwbqW0v5Er3LfGNSe6Vo=w800-h500-k-no,"{""Monday"": ""9AM-9PM"", ""Tuesday"": ""9AM-9PM"", ""Wednesday"": ""9AM-9PM"", ""Thursday"": ""9AM-9PM"", ""Friday"": ""9AM-9PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",OPERATIONAL,{},,,"https://www.google.com/maps/place/PET+VET+CARE+VIDIKOVAC/@44.7373809,20.4215162,14z/data=!4m8!1m2!2m1!1sPET+VET+CARE+VIDIKOVAC!3m4!1s0x475a71bdad68c18b:0x4a5d92807cf3d726!8m2!3d44.7373809!4d20.4215162",ChIJi8Forb1xWkcRJtfzfICSXUo
Grooming dog/ šišanje pasa,https://www.instagram.com/red_fox_grooming_?igshid=OGQ5ZDc2ODk2ZA==,Pet groomer,Груминг-салон,+381 61 2867949,"Mis Irbijeve 57, Beograd 11211",11211,44.7881648,20.5070005,5.0,2.0,,15.0,https://lh3.googleusercontent.com/p/AF1QipNqFLA_2B9uU4iy29YBW2daG0KD3oOMWUiiql2_=w800-h500-k-no,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""Closed""}",OPERATIONAL,{},,,"https://www.google.com/maps/place/Grooming+dog%2F+%C5%A1i%C5%A1anje+pasa/@44.7881648,20.5070005,14z/data=!4m8!1m2!2m1!1sGrooming+dog%2F+%C5%A1i%C5%A1anje+pasa!3m4!1s0x475a63001b53b12b:0xe3530c7ee0af3038!8m2!3d44.7881648!4d20.5070005",ChIJK7FTGwBjWkcRODCv4H4MU-M
Grooming Studio Carli,https://instagram.com/groomingstudiocarli?igshid=YmMyMTA2M2Y=,Pet groomer,Pet groomer,+381 64 4234014,"Anastasa Jovanovića 1, Beograd 11000",11000,44.790672799999996,20.4719935,5.0,63.0,,84.0,https://lh3.googleusercontent.com/p/AF1QipOVzti4eK5WEdmZhxEC9TZeBxz7XZ_eyydNYLJ4=w800-h500-k-no,"{""Monday"": ""10AM-6PM"", ""Tuesday"": ""10AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10:30AM-6PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,{},,,"https://www.google.com/maps/place/Grooming+Studio+Carli/@44.790672799999996,20.4719935,14z/data=!4m8!1m2!2m1!1sGrooming+Studio+Carli!3m4!1s0x475a71c39b70a843:0x6b614b1c2cb82e1e!8m2!3d44.790672799999996!4d20.4719935",ChIJQ6hwm8NxWkcRHi64LBxLYWs
Beogroom Dog Grooming,http://www.instagram.com/beogroom,Pet groomer,Pet groomer,+381 69 622488,"Kumodraška 166, Beograd",None,44.772869199999995,20.4819615,4.9,22.0,,9.0,https://lh3.googleusercontent.com/p/AF1QipOG2PMmXx3sHD4dGwX5dTSXZ0fXjKO0Pxzft74S=w800-h500-k-no,"{""Monday"": ""10AM-7PM"", ""Tuesday"": ""10AM-7PM"", ""Wednesday"": ""10AM-7PM"", ""Thursday"": ""10AM-7PM"", ""Friday"": ""10AM-7PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,{},,,"https://www.google.com/maps/place/Beogroom+Dog+Grooming/@44.772869199999995,20.4819615,14z/data=!4m8!1m2!2m1!1sBeogroom+Dog+Grooming!3m4!1s0x475a70f7845f66f3:0xafdfe32b5ffd54c3!8m2!3d44.772869199999995!4d20.4819615",ChIJ82ZfhPdwWkcRw1T9Xyvj368
ShowGroom,http://www.salonzakuce.com/,Pet groomer,Фризер за кућне љубимце,+381 69 2507972,"Gospodar Jovanova 2, Beograd",None,44.8236358,20.4558648,4.7,94.0,,18.0,https://lh3.googleusercontent.com/p/AF1QipMfAJG9RvYn3Ik59tvnbympThXQz7jcw2-okEuV=w800-h500-k-no,"{""Monday"": ""10AM-6PM"", ""Tuesday"": ""10AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-6PM"", ""Friday"": ""10AM-6PM"", ""Saturday"": ""10AM-4PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}}",,,"https://www.google.com/maps/place/ShowGroom/@44.8236358,20.4558648,14z/data=!4m8!1m2!2m1!1sShowGroom!3m4!1s0x475a654a156a9d29:0xcab19d9c370c5dfd!8m2!3d44.8236358!4d20.4558648",ChIJKZ1qFUplWkcR_V0MN5ydsco
Салон за негу паса Dream groom,,Pet groomer,Фризер за кућне љубимце,+381 60 5550709,"Gandijeva 124 Локал 5, Beograd 11070",11070,44.805715799999994,20.383882099999997,4.8,101.0,,577.0,https://lh3.googleusercontent.com/p/AF1QipMLDPdujOaArMFT4590YTLZZxsXTv354wJJ6bLH=w800-h500-k-no,"{""Monday"": ""10AM-8PM"", ""Tuesday"": ""10AM-8PM"", ""Wednesday"": ""10AM-8PM"", ""Thursday"": ""Closed"", ""Friday"": ""10AM-8PM"", ""Saturday"": ""10AM-8PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible car park"": true}, ""Parking"": {""Free of charge street parking"": true, ""Free parking lot"": true}}",,,"https://www.google.com/maps/place/%D0%A1%D0%B0%D0%BB%D0%BE%D0%BD+%D0%B7%D0%B0+%D0%BD%D0%B5%D0%B3%D1%83+%D0%BF%D0%B0%D1%81%D0%B0+Dream+groom/@44.805715799999994,20.383882099999997,14z/data=!4m8!1m2!2m1!1s%D0%A1%D0%B0%D0%BB%D0%BE%D0%BD+%D0%B7%D0%B0+%D0%BD%D0%B5%D0%B3%D1%83+%D0%BF%D0%B0%D1%81%D0%B0+Dream+groom!3m4!1s0x475a6f1496eb1d47:0x32abaaf30625fb18!8m2!3d44.805715799999994!4d20.383882099999997",ChIJRx3rlhRvWkcRGPslBvOqqzI
GROOMING STUDIO VIU VIU,https://www.instagram.com/viu.viu.rs?igsh=MWdmNzNzbnRpNjZ3eA==,Pet groomer,Груминг-салон,+381 65 5491000,"Maksima Gorkog 57, Beograd 11000",11000,44.7949488,20.4784211,5.0,6.0,,3.0,https://lh3.googleusercontent.com/p/AF1QipPARVUEIU7MeOH-vTaD9qXO4kF7r_wAnG1tU4M=w800-h500-k-no,"{""Monday"": ""9AM-8PM"", ""Tuesday"": ""9AM-8PM"", ""Wednesday"": ""9AM-8PM"", ""Thursday"": ""9AM-8PM"", ""Friday"": ""9AM-8PM"", ""Saturday"": ""9AM-8PM"", ""Sunday"": ""9AM-8PM""}",OPERATIONAL,{},,,"https://www.google.com/maps/place/GROOMING+STUDIO+VIU+VIU/@44.7949488,20.4784211,14z/data=!4m8!1m2!2m1!1sGROOMING+STUDIO+VIU+VIU!3m4!1s0x475a71202ff0c3e9:0xc2433bff1132ec1b!8m2!3d44.7949488!4d20.4784211",ChIJ6cPwLyBxWkcRG-wyEf87Q8I
GroomingLand Salon za šišanje i negu pasa i mačaka,,Pet groomer,Pet groomer,+381 66 5557755,"Patrijarha Varnave 35, Beograd 11000",11000,44.7972271,20.471171899999998,4.5,86.0,,62.0,https://lh3.googleusercontent.com/p/AF1QipMU_I8STEE2kc34Qwbl9b09YtwrZHrqW9VEb5Oc=w800-h500-k-no,"{""Monday"": ""9AM-7PM"", ""Tuesday"": ""9AM-7PM"", ""Wednesday"": ""9AM-7PM"", ""Thursday"": ""9AM-7PM"", ""Friday"": ""9AM-7PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""Closed""}",OPERATIONAL,{},,,"https://www.google.com/maps/place/GroomingLand+Salon+za+%C5%A1i%C5%A1anje+i+negu+pasa+i+ma%C4%8Daka/@44.7972271,20.471171899999998,14z/data=!4m8!1m2!2m1!1sGroomingLand+Salon+za+%C5%A1i%C5%A1anje+i+negu+pasa+i+ma%C4%8Daka!3m4!1s0x475a7131cac54e69:0xf51c33e54fc9b9dc!8m2!3d44.7972271!4d20.471171899999998",ChIJaU7FyjFxWkcR3LnJT-UzHPU
Educational grooming center Zvrk group,https://zvrkgroup.com/,Pet groomer,Фризер за кућне љубимце,+381 63 593555,"Takovska 45, Beograd",None,44.8153781,20.4748518,4.3,400.0,,53.0,https://lh3.googleusercontent.com/p/AF1QipOULkMwE9VLxziy4cQrcbRciAv8Qktj69qGGISx=w800-h500-k-no,"{""Monday"": ""11:30AM-8PM"", ""Tuesday"": ""8:30AM-5PM"", ""Wednesday"": ""11:30AM-8PM"", ""Thursday"": ""Closed"", ""Friday"": ""8:30AM-5PM"", ""Saturday"": ""8:30AM-5PM"", ""Sunday"": ""8:30AM-5PM""}",OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair-accessible entrance"": false}, ""Other"": {""Identifies as women-owned"": true}}",,,"https://www.google.com/maps/place/Educational+grooming+center+Zvrk+group/@44.8153781,20.4748518,14z/data=!4m8!1m2!2m1!1sEducational+grooming+center+Zvrk+group!3m4!1s0x475a7abb9a4913df:0x8782b70b3c76a27d!8m2!3d44.8153781!4d20.4748518",ChIJ3xNJmrt6WkcRfaJ2PAu3goc
Posh groom salon za pse,,Pet groomer,Pet groomer,+381 65 4733928,"Radnička 51b, Beograd 11030",11030,44.7828849,20.411327699999998,5.0,28.0,,4.0,https://lh3.googleusercontent.com/p/AF1QipNNMaQm4DZXMGipTg_JqSin2ujwQrQwcPyCFzx8=w800-h500-k-no,"{""Monday"": ""9AM-5PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-5PM"", ""Thursday"": ""9AM-5PM"", ""Friday"": ""9AM-5PM"", ""Saturday"": ""8AM-1PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""Parking"": {""Free of charge street parking"": true}}",,,"https://www.google.com/maps/place/Posh+groom+salon+za+pse/@44.7828849,20.411327699999998,14z/data=!4m8!1m2!2m1!1sPosh+groom+salon+za+pse!3m4!1s0x475a6f81e2092711:0x5b0b08cd2a706919!8m2!3d44.7828849!4d20.411327699999998",ChIJEScJ4oFvWkcRGWlwKs0IC1s
Pet Care Studio,http://petcarestudio.rs/,Pet groomer,Фризер за кућне љубимце,+381 63 1856466,"Gandijeva 99a, Beograd 11070",11070,44.8045573,20.3892995,4.9,86.0,,24.0,https://lh3.googleusercontent.com/p/AF1QipPcImqC421A_YSCZIyO7l-Z-3NIQVYphnUufohK=w800-h500-k-no,"{""Monday"": ""10AM-8PM"", ""Tuesday"": ""10AM-8PM"", ""Wednesday"": ""10AM-8PM"", ""Thursday"": ""10AM-8PM"", ""Friday"": ""10AM-8PM"", ""Saturday"": ""10AM-8PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Other"": {""Identifies as women-owned"": true}}",,,"https://www.google.com/maps/place/Pet+Care+Studio/@44.8045573,20.3892995,14z/data=!4m8!1m2!2m1!1sPet+Care+Studio!3m4!1s0x475a6f9d880255e1:0x54bdd1c223c1a0fc!8m2!3d44.8045573!4d20.3892995",ChIJ4VUCiJ1vWkcR_KDBI8LRvVQ
La Petite Dog Grooming Concept studio,,Pet groomer,Pet groomer,+381 65 5555260,"Radnička 9, Beograd",None,44.786861599999995,20.4177948,5.0,3.0,,1.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D4IVe8J8Pehm4XEENMQQaQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=30.181908&pitch=0&thumbfov=100,,OPERATIONAL,{},,,"https://www.google.com/maps/place/La+Petite+Dog+Grooming+Concept+studio/@44.786861599999995,20.4177948,14z/data=!4m8!1m2!2m1!1sLa+Petite+Dog+Grooming+Concept+studio!3m4!1s0x475a6f00582a7d47:0x642487f50954f9b1!8m2!3d44.786861599999995!4d20.4177948",ChIJR30qWABvWkcRsflUCfWHJGQ
KINGDOM OF GROOMING,,Pet groomer,Pet groomer,+381 63 339233,"Višnjički venac 1n, Beograd 11000",11000,44.816575,20.5322151,4.4,19.0,,74.0,https://lh3.googleusercontent.com/p/AF1QipOiHZ8UOWVoOx1KHrcwLp0ijRWj2xw-NCOAX_2b=w800-h500-k-no,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""From the business"": {""Identifies as women-owned"": true}, ""Amenities"": {""Gender-neutral toilets"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",,,"https://www.google.com/maps/place/KINGDOM+OF+GROOMING/@44.816575,20.5322151,14z/data=!4m8!1m2!2m1!1sKINGDOM+OF+GROOMING!3m4!1s0x475a7be9ed301bc5:0xdee61e4854967cf6!8m2!3d44.816575!4d20.5322151",ChIJxRsw7el7WkcR9nyWVEge5t4
Grooming Art,,Pet groomer,Фризер за кућне љубимце,+381 69 4547222,"Gospodara Vučića 77, Beograd 11000",11000,44.791795799999996,20.480339,4.8,28.0,,2.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r4i8O43xKGJiELrZDN8ZKA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=334.0346&pitch=0&thumbfov=100,"{""Monday"": ""10AM-5PM"", ""Tuesday"": ""10AM-5PM"", ""Wednesday"": ""10AM-5PM"", ""Thursday"": ""10AM-5PM"", ""Friday"": ""10AM-5PM"", ""Saturday"": ""10AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,{},,,"https://www.google.com/maps/place/Grooming+Art/@44.791795799999996,20.480339,14z/data=!4m8!1m2!2m1!1sGrooming+Art!3m4!1s0x475a710c6aacf577:0x6d5ed64ef34f8a84!8m2!3d44.791795799999996!4d20.480339",ChIJd_WsagxxWkcRhIpP807WXm0
Salon za pse Adora pet spa & concept,,Pet groomer,Pet groomer,+381 66 5524441,"Masarikov trg 4, Beograd 11080",11080,44.8442534,20.4150576,4.9,60.0,,731.0,https://lh3.googleusercontent.com/p/AF1QipObHW3Sxdw5rii-Kbafh8A_Bz6xiNPzJE-nwm3T=w800-h500-k-no,"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-9PM"", ""Wednesday"": ""9AM-9PM"", ""Thursday"": ""9AM-9PM"", ""Friday"": ""9AM-9PM"", ""Saturday"": ""9AM-9PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""Service options"": {""Outdoor services"": true}}",,,"https://www.google.com/maps/place/Salon+za+pse+Adora+pet+spa+%26+concept/@44.8442534,20.4150576,14z/data=!4m8!1m2!2m1!1sSalon+za+pse+Adora+pet+spa+%26+concept!3m4!1s0x475a65a809a71eed:0x107f5d07bbc1eb06!8m2!3d44.8442534!4d20.4150576",ChIJ7R6nCahlWkcRBuvBuwddfxA
